Year,State,County,Deaths,Population,CrudeRate
2018,Georgia,"Taylor County, GA",85,8039,1057.3
2018,Georgia,"Telfair County, GA",116,15876,730.7
2018,Georgia,"Terrell County, GA",109,8611,1265.8
2018,Georgia,"Thomas County, GA",427,44448,960.7
2018,Georgia,"Tift County, GA",369,40571,909.5
2018,Georgia,"Toombs County, GA",229,26887,851.7
2018,Georgia,"Towns County, GA",156,11852,1316.2
2018,Georgia,"Treutlen County, GA",71,6809,1042.7
2018,Georgia,"Troup County, GA",598,70034,853.9
2018,Georgia,"Turner County, GA",81,7912,1023.8
2018,Georgia,"Twiggs County, GA",110,8188,1343.4
2018,Georgia,"Union County, GA",276,24001,1150
2018,Georgia,"Upson County, GA",354,26215,1350.4
2018,Georgia,"Walker County, GA",705,69410,1015.7
2018,Georgia,"Walton County, GA",759,93503,811.7
2018,Georgia,"Ware County, GA",393,35680,1101.5
2018,Georgia,"Warren County, GA",58,5251,1104.6
2018,Georgia,"Washington County, GA",173,20386,848.6
2018,Georgia,"Wayne County, GA",270,29808,905.8
2018,Georgia,"Webster County, GA",27,2611,1034.1
2018,Georgia,"Wheeler County, GA",56,7879,710.8
2018,Georgia,"White County, GA",250,29970,834.2
2018,Georgia,"Whitfield County, GA",695,104062,667.9
2018,Georgia,"Wilcox County, GA",65,8812,737.6
2018,Georgia,"Wilkes County, GA",127,9876,1285.9
2018,Georgia,"Wilkinson County, GA",97,9036,1073.5
2018,Georgia,"Worth County, GA",197,20299,970.5
2018,Hawaii,"Hawaii County, HI",1360,200983,676.7
2018,Hawaii,"Honolulu County, HI",6322,980080,645
2018,Hawaii,"Kauai County, HI",436,72133,604.4
2018,Hawaii,"Maui County, HI",918,167207,549
2018,Idaho,"Ada County, ID",2315,469966,492.6
2018,Idaho,"Adams County, ID",29,4250,682.4
2018,Idaho,"Bannock County, ID",581,87138,666.8
2018,Idaho,"Bear Lake County, ID",50,6050,826.4
2018,Idaho,"Benewah County, ID",83,9226,899.6
2018,Idaho,"Bingham County, ID",308,46236,666.1
2018,Idaho,"Blaine County, ID",66,22601,292
2018,Idaho,"Boise County, ID",43,7634,563.3
2018,Idaho,"Bonner County, ID",340,44727,760.2
2018,Idaho,"Bonneville County, ID",704,116854,602.5
2018,Idaho,"Boundary County, ID",92,11948,770
2018,Idaho,"Butte County, ID",28,2611,1072.4
2018,Idaho,"Camas County, ID",10,1127,Unreliable
2018,Idaho,"Canyon County, ID",1238,223499,553.9
2018,Idaho,"Caribou County, ID",41,7060,580.7
2018,Idaho,"Cassia County, ID",165,23864,691.4
2018,Idaho,"Clearwater County, ID",84,8758,959.1
2018,Idaho,"Custer County, ID",40,4280,934.6
2018,Idaho,"Elmore County, ID",168,27259,616.3
2018,Idaho,"Franklin County, ID",73,13726,531.8
2018,Idaho,"Fremont County, ID",77,13168,584.8
2018,Idaho,"Gem County, ID",166,17634,941.4
2018,Idaho,"Gooding County, ID",98,15196,644.9
2018,Idaho,"Idaho County, ID",152,16513,920.5
2018,Idaho,"Jefferson County, ID",130,29439,441.6
2018,Idaho,"Jerome County, ID",124,24015,516.3
2018,Idaho,"Kootenai County, ID",1201,161505,743.6
2018,Idaho,"Latah County, ID",162,40134,403.6
2018,Idaho,"Lemhi County, ID",93,7961,1168.2
2018,Idaho,"Lewis County, ID",35,3861,906.5
2018,Idaho,"Lincoln County, ID",40,5360,746.3
2018,Idaho,"Madison County, ID",133,39304,338.4
2018,Idaho,"Minidoka County, ID",141,20825,677.1
2018,Idaho,"Nez Perce County, ID",397,40408,982.5
2018,Idaho,"Oneida County, ID",42,4488,935.8
2018,Idaho,"Owyhee County, ID",80,11693,684.2
2018,Idaho,"Payette County, ID",177,23551,751.6
2018,Idaho,"Power County, ID",38,7768,489.2
2018,Idaho,"Shoshone County, ID",119,12796,930
2018,Idaho,"Teton County, ID",33,11640,283.5
2018,Idaho,"Twin Falls County, ID",570,86081,662.2
2018,Idaho,"Valley County, ID",40,11041,362.3
2018,Idaho,"Washington County, ID",83,10161,816.8
2018,Illinois,"Adams County, IL",690,65691,1050.4
2018,Illinois,"Alexander County, IL",73,6060,1204.6
2018,Illinois,"Bond County, IL",132,16630,793.7
2018,Illinois,"Boone County, IL",367,53577,685
2018,Illinois,"Brown County, IL",46,6556,701.6
2018,Illinois,"Bureau County, IL",308,32993,933.5
2018,Illinois,"Calhoun County, IL",44,4802,916.3
2018,Illinois,"Carroll County, IL",145,14312,1013.1
2018,Illinois,"Cass County, IL",105,12260,856.4
2018,Illinois,"Champaign County, IL",1005,209983,478.6
2018,Illinois,"Christian County, IL",340,32661,1041
2018,Illinois,"Clark County, IL",159,15596,1019.5
2018,Illinois,"Clay County, IL",149,13253,1124.3
2018,Illinois,"Clinton County, IL",289,37639,767.8
2018,Illinois,"Coles County, IL",413,50885,811.6
2018,Illinois,"Cook County, IL",32319,5180493,623.9
2018,Illinois,"Crawford County, IL",183,18807,973
2018,Illinois,"Cumberland County, IL",84,10808,777.2
2018,Illinois,"DeKalb County, IL",574,104143,551.2
2018,Illinois,"De Witt County, IL",169,15769,1071.7
2018,Illinois,"Douglas County, IL",155,19479,795.7
2018,Illinois,"DuPage County, IL",5117,928589,551.1
2018,Illinois,"Edgar County, IL",192,17360,1106
2018,Illinois,"Edwards County, IL",52,6392,813.5
2018,Illinois,"Effingham County, IL",289,34208,844.8
2018,Illinois,"Fayette County, IL",179,21416,835.8
2018,Illinois,"Ford County, IL",168,13264,1266.6
2018,Illinois,"Franklin County, IL",383,38701,989.6
2018,Illinois,"Fulton County, IL",406,34844,1165.2
2018,Illinois,"Gallatin County, IL",67,5058,1324.6
2018,Illinois,"Greene County, IL",131,13044,1004.3
2018,Illinois,"Grundy County, IL",317,50972,621.9
2018,Illinois,"Hamilton County, IL",90,8163,1102.5
2018,Illinois,"Hancock County, IL",159,17844,891.1
2018,Illinois,"Hardin County, IL",42,3910,1074.2
2018,Illinois,"Henderson County, IL",80,6709,1192.4
2018,Illinois,"Henry County, IL",423,49090,861.7
2018,Illinois,"Iroquois County, IL",329,27604,1191.9
2018,Illinois,"Jackson County, IL",394,57419,686.2
2018,Illinois,"Jasper County, IL",83,9611,863.6
2018,Illinois,"Jefferson County, IL",362,37820,957.2
2018,Illinois,"Jersey County, IL",227,21847,1039
2018,Illinois,"Jo Daviess County, IL",191,21366,893.9
2018,Illinois,"Johnson County, IL",115,12456,923.2
2018,Illinois,"Kane County, IL",2640,534216,494.2
2018,Illinois,"Kankakee County, IL",939,110024,853.5
2018,Illinois,"Kendall County, IL",443,127915,346.3
2018,Illinois,"Knox County, IL",560,50112,1117.5
2018,Illinois,"Lake County, IL",3747,700832,534.7
2018,Illinois,"LaSalle County, IL",1070,109430,977.8
2018,Illinois,"Lawrence County, IL",165,15765,1046.6
2018,Illinois,"Lee County, IL",303,34223,885.4
2018,Illinois,"Livingston County, IL",371,35761,1037.4
2018,Illinois,"Logan County, IL",311,28925,1075.2
2018,Illinois,"McDonough County, IL",248,29955,827.9
2018,Illinois,"McHenry County, IL",1771,308570,573.9
2018,Illinois,"McLean County, IL",1011,172828,585
2018,Illinois,"Macon County, IL",983,104712,938.8
2018,Illinois,"Macoupin County, IL",432,45313,953.4
2018,Illinois,"Madison County, IL",2351,264461,889
2018,Illinois,"Marion County, IL",446,37620,1185.5
2018,Illinois,"Marshall County, IL",146,11534,1265.8
2018,Illinois,"Mason County, IL",156,13565,1150
2018,Illinois,"Massac County, IL",175,14080,1242.9
2018,Illinois,"Menard County, IL",91,12288,740.6
2018,Illinois,"Mercer County, IL",169,15601,1083.3
2018,Illinois,"Monroe County, IL",255,34335,742.7
2018,Illinois,"Montgomery County, IL",263,28601,919.5
2018,Illinois,"Morgan County, IL",352,33976,1036
2018,Illinois,"Moultrie County, IL",148,14717,1005.6
2018,Illinois,"Ogle County, IL",410,50923,805.1
2018,Illinois,"Peoria County, IL",1415,180621,783.4
2018,Illinois,"Perry County, IL",194,21174,916.2
2018,Illinois,"Piatt County, IL",123,16396,750.2
2018,Illinois,"Pike County, IL",156,15611,999.3
2018,Illinois,"Pope County, IL",36,4212,854.7
2018,Illinois,"Pulaski County, IL",71,5463,1299.7
2018,Illinois,"Putnam County, IL",49,5740,853.7
2018,Illinois,"Randolph County, IL",298,32106,928.2
2018,Illinois,"Richland County, IL",162,15763,1027.7
2018,Illinois,"Rock Island County, IL",1296,143477,903.3
2018,Illinois,"St. Clair County, IL",2121,261059,812.5
2018,Illinois,"Saline County, IL",292,23906,1221.5
2018,Illinois,"Sangamon County, IL",1564,195348,800.6
2018,Illinois,"Schuyler County, IL",92,6907,1332
2018,Illinois,"Scott County, IL",37,4926,751.1
2018,Illinois,"Shelby County, IL",200,21741,919.9
2018,Illinois,"Stark County, IL",75,5427,1382
2018,Illinois,"Stephenson County, IL",437,44753,976.5
2018,Illinois,"Tazewell County, IL",1152,132328,870.6
2018,Illinois,"Union County, IL",180,16841,1068.8
2018,Illinois,"Vermilion County, IL",757,76806,985.6
2018,Illinois,"Wabash County, IL",91,11549,787.9
2018,Illinois,"Warren County, IL",167,17032,980.5
2018,Illinois,"Washington County, IL",122,13995,871.7
2018,Illinois,"Wayne County, IL",147,16332,900.1
2018,Illinois,"White County, IL",184,13665,1346.5
2018,Illinois,"Whiteside County, IL",558,55626,1003.1
2018,Illinois,"Will County, IL",3811,692310,550.5
2018,Illinois,"Williamson County, IL",600,67056,894.8
2018,Illinois,"Winnebago County, IL",2296,284081,808.2
2018,Illinois,"Woodford County, IL",296,38463,769.6
2018,Indiana,"Adams County, IN",242,35636,679.1
2018,Indiana,"Allen County, IN",2704,375351,720.4
2018,Indiana,"Bartholomew County, IN",592,82753,715.4
2018,Indiana,"Benton County, IN",76,8653,878.3
2018,Indiana,"Blackford County, IN",134,11930,1123.2
2018,Indiana,"Boone County, IN",453,66999,676.1
2018,Indiana,"Brown County, IN",118,15234,774.6
2018,Indiana,"Carroll County, IN",165,20127,819.8
2018,Indiana,"Cass County, IN",339,37955,893.2
2018,Indiana,"Clark County, IN",986,117360,840.1
2018,Indiana,"Clay County, IN",247,26170,943.8
2018,Indiana,"Clinton County, IN",278,32250,862
2018,Indiana,"Crawford County, IN",101,10558,956.6
2018,Indiana,"Daviess County, IN",292,33147,880.9
2018,Indiana,"Dearborn County, IN",401,49568,809
2018,Indiana,"Decatur County, IN",255,26794,951.7
2018,Indiana,"De Kalb County, IN",373,43226,862.9
2018,Indiana,"Delaware County, IN",1040,114772,906.1
2018,Indiana,"Dubois County, IN",337,42565,791.7
2018,Indiana,"Elkhart County, IN",1361,205560,662.1
2018,Indiana,"Fayette County, IN",266,23047,1154.2
2018,Indiana,"Floyd County, IN",652,77781,838.3
2018,Indiana,"Fountain County, IN",177,16351,1082.5
2018,Indiana,"Franklin County, IN",161,22736,708.1
2018,Indiana,"Fulton County, IN",213,20092,1060.1
2018,Indiana,"Gibson County, IN",302,33452,902.8
2018,Indiana,"Grant County, IN",684,65936,1037.4
2018,Indiana,"Greene County, IN",282,32006,881.1
2018,Indiana,"Hamilton County, IN",1475,330086,446.9
2018,Indiana,"Hancock County, IN",503,76351,658.8
2018,Indiana,"Harrison County, IN",278,40350,689
2018,Indiana,"Hendricks County, IN",993,167009,594.6
2018,Indiana,"Henry County, IN",455,48271,942.6
2018,Indiana,"Howard County, IN",835,82366,1013.8
2018,Indiana,"Huntington County, IN",312,36240,860.9
2018,Indiana,"Jackson County, IN",340,44111,770.8
2018,Indiana,"Jasper County, IN",285,33370,854.1
2018,Indiana,"Jay County, IN",158,20764,760.9
2018,Indiana,"Jefferson County, IN",311,32208,965.6
2018,Indiana,"Jennings County, IN",247,27611,894.6
2018,Indiana,"Johnson County, IN",1091,156225,698.4
2018,Indiana,"Knox County, IN",329,36895,891.7
2018,Indiana,"Kosciusko County, IN",618,79344,778.9
2018,Indiana,"Lagrange County, IN",241,39330,612.8
2018,Indiana,"Lake County, IN",3952,484411,815.8
2018,Indiana,"La Porte County, IN",970,110007,881.8
2018,Indiana,"Lawrence County, IN",432,45668,946
2018,Indiana,"Madison County, IN",1194,129641,921
2018,Indiana,"Marion County, IN",6044,954670,633.1
2018,Indiana,"Marshall County, IN",377,46248,815.2
2018,Indiana,"Martin County, IN",110,10217,1076.6
2018,Indiana,"Miami County, IN",303,35567,851.9
2018,Indiana,"Monroe County, IN",764,146917,520
2018,Indiana,"Montgomery County, IN",355,38346,925.8
2018,Indiana,"Morgan County, IN",595,70116,848.6
2018,Indiana,"Newton County, IN",126,14011,899.3
2018,Indiana,"Noble County, IN",356,47532,749
2018,Indiana,"Ohio County, IN",55,5844,941.1
2018,Indiana,"Orange County, IN",167,19489,856.9
2018,Indiana,"Owen County, IN",166,20845,796.4
2018,Indiana,"Parke County, IN",123,16927,726.6
2018,Indiana,"Perry County, IN",193,19102,1010.4
2018,Indiana,"Pike County, IN",97,12410,781.6
2018,Indiana,"Porter County, IN",1280,169594,754.7
2018,Indiana,"Posey County, IN",207,25540,810.5
2018,Indiana,"Pulaski County, IN",128,12469,1026.5
2018,Indiana,"Putnam County, IN",285,37779,754.4
2018,Indiana,"Randolph County, IN",278,24851,1118.7
2018,Indiana,"Ripley County, IN",273,28523,957.1
2018,Indiana,"Rush County, IN",144,16663,864.2
2018,Indiana,"St. Joseph County, IN",2131,270771,787
2018,Indiana,"Scott County, IN",247,23878,1034.4
2018,Indiana,"Shelby County, IN",355,44593,796.1
2018,Indiana,"Spencer County, IN",161,20327,792
2018,Indiana,"Starke County, IN",225,22935,981
2018,Indiana,"Steuben County, IN",260,34586,751.7
2018,Indiana,"Sullivan County, IN",196,20690,947.3
2018,Indiana,"Switzerland County, IN",88,10717,821.1
2018,Indiana,"Tippecanoe County, IN",980,193048,507.6
2018,Indiana,"Tipton County, IN",150,15128,991.5
2018,Indiana,"Union County, IN",52,7037,739
2018,Indiana,"Vanderburgh County, IN",1572,180974,868.6
2018,Indiana,"Vermillion County, IN",177,15479,1143.5
2018,Indiana,"Vigo County, IN",980,107386,912.6
2018,Indiana,"Wabash County, IN",358,31280,1144.5
2018,Indiana,"Warren County, IN",57,8263,689.8
2018,Indiana,"Warrick County, IN",551,62567,880.7
2018,Indiana,"Washington County, IN",234,27943,837.4
2018,Indiana,"Wayne County, IN",730,65936,1107.1
2018,Indiana,"Wells County, IN",268,28206,950.2
2018,Indiana,"White County, IN",242,24133,1002.8
2018,Indiana,"Whitley County, IN",281,34074,824.7
2018,Iowa,"Adair County, IA",69,7063,976.9
2018,Iowa,"Adams County, IA",30,3645,823
2018,Iowa,"Allamakee County, IA",142,13832,1026.6
2018,Iowa,"Appanoose County, IA",146,12437,1173.9
2018,Iowa,"Audubon County, IA",64,5506,1162.4
2018,Iowa,"Benton County, IA",226,25642,881.4
2018,Iowa,"Black Hawk County, IA",963,132408,727.3
2018,Iowa,"Boone County, IA",242,26346,918.5
2018,Iowa,"Bremer County, IA",177,24947,709.5
2018,Iowa,"Buchanan County, IA",175,21199,825.5
2018,Iowa,"Buena Vista County, IA",141,19874,709.5
2018,Iowa,"Butler County, IA",163,14539,1121.1
2018,Iowa,"Calhoun County, IA",91,9699,938.2
2018,Iowa,"Carroll County, IA",187,20154,927.9
2018,Iowa,"Cass County, IA",173,12930,1338
2018,Iowa,"Cedar County, IA",137,18627,735.5
2018,Iowa,"Cerro Gordo County, IA",398,42647,933.2
2018,Iowa,"Cherokee County, IA",132,11321,1166
2018,Iowa,"Chickasaw County, IA",105,11964,877.6
2018,Iowa,"Clarke County, IA",96,9423,1018.8
2018,Iowa,"Clay County, IA",142,16134,880.1
2018,Iowa,"Clayton County, IA",150,17556,854.4
2018,Iowa,"Clinton County, IA",455,46518,978.1
2018,Iowa,"Crawford County, IA",125,17158,728.5
2018,Iowa,"Dallas County, IA",422,90180,468
2018,Iowa,"Davis County, IA",76,9017,842.9
2018,Iowa,"Decatur County, IA",71,7890,899.9
2018,Iowa,"Delaware County, IA",134,17069,785
2018,Iowa,"Des Moines County, IA",381,39138,973.5
2018,Iowa,"Dickinson County, IA",165,17153,961.9
2018,Iowa,"Dubuque County, IA",746,96854,770.2
2018,Iowa,"Emmet County, IA",98,9253,1059.1
2018,Iowa,"Fayette County, IA",212,19660,1078.3
2018,Iowa,"Floyd County, IA",155,15761,983.4
2018,Iowa,"Franklin County, IA",100,10124,987.8
2018,Iowa,"Fremont County, IA",54,6993,772.2
2018,Iowa,"Greene County, IA",102,8981,1135.7
2018,Iowa,"Grundy County, IA",136,12304,1105.3
2018,Iowa,"Guthrie County, IA",94,10720,876.9
2018,Iowa,"Hamilton County, IA",152,14952,1016.6
2018,Iowa,"Hancock County, IA",109,10712,1017.6
2018,Iowa,"Hardin County, IA",161,16868,954.5
2018,Iowa,"Harrison County, IA",156,14134,1103.7
2018,Iowa,"Henry County, IA",163,20067,812.3
2018,Iowa,"Howard County, IA",107,9187,1164.7
2018,Iowa,"Humboldt County, IA",85,9547,890.3
2018,Iowa,"Ida County, IA",89,6841,1301
2018,Iowa,"Iowa County, IA",146,16141,904.5
2018,Iowa,"Jackson County, IA",207,19432,1065.3
2018,Iowa,"Jasper County, IA",305,37147,821.1
2018,Iowa,"Jefferson County, IA",142,18381,772.5
2018,Iowa,"Johnson County, IA",589,151260,389.4
2018,Iowa,"Jones County, IA",170,20744,819.5
2018,Iowa,"Keokuk County, IA",95,10225,929.1
2018,Iowa,"Kossuth County, IA",142,14908,952.5
2018,Iowa,"Lee County, IA",326,34055,957.3
2018,Iowa,"Linn County, IA",1417,225909,627.2
2018,Iowa,"Louisa County, IA",75,11169,671.5
2018,Iowa,"Lucas County, IA",92,8645,1064.2
2018,Iowa,"Lyon County, IA",93,11811,787.4
2018,Iowa,"Madison County, IA",140,16249,861.6
2018,Iowa,"Mahaska County, IA",176,22000,800
2018,Iowa,"Marion County, IA",253,33407,757.3
2018,Iowa,"Marshall County, IA",392,39981,980.5
2018,Iowa,"Mills County, IA",96,15063,637.3
2018,Iowa,"Mitchell County, IA",119,10569,1125.9
2018,Iowa,"Monona County, IA",120,8679,1382.6
2018,Iowa,"Monroe County, IA",85,7790,1091.1
2018,Iowa,"Montgomery County, IA",134,10003,1339.6
2018,Iowa,"Muscatine County, IA",335,42929,780.4
2018,Iowa,"O'Brien County, IA",177,13840,1278.9
2018,Iowa,"Osceola County, IA",48,6040,794.7
2018,Iowa,"Page County, IA",158,15249,1036.1
2018,Iowa,"Palo Alto County, IA",99,8929,1108.7
2018,Iowa,"Plymouth County, IA",184,25095,733.2
2018,Iowa,"Pocahontas County, IA",83,6740,1231.5
2018,Iowa,"Polk County, IA",2704,487204,555
2018,Iowa,"Pottawattamie County, IA",733,93533,783.7
2018,Iowa,"Poweshiek County, IA",166,18699,887.7
2018,Iowa,"Ringgold County, IA",68,4968,1368.8
2018,Iowa,"Sac County, IA",114,9719,1173
2018,Iowa,"Scott County, IA",1198,173283,691.4
2018,Iowa,"Shelby County, IA",123,11578,1062.4
2018,Iowa,"Sioux County, IA",189,34909,541.4
2018,Iowa,"Story County, IA",442,98105,450.5
2018,Iowa,"Tama County, IA",199,16904,1177.2
2018,Iowa,"Taylor County, IA",56,6191,904.5
2018,Iowa,"Union County, IA",130,12359,1051.9
2018,Iowa,"Van Buren County, IA",87,7020,1239.3
2018,Iowa,"Wapello County, IA",362,35205,1028.3
2018,Iowa,"Warren County, IA",366,51056,716.9
2018,Iowa,"Washington County, IA",200,22141,903.3
2018,Iowa,"Wayne County, IA",79,6401,1234.2
2018,Iowa,"Webster County, IA",357,36277,984.1
2018,Iowa,"Winnebago County, IA",106,10518,1007.8
2018,Iowa,"Winneshiek County, IA",150,20029,748.9
2018,Iowa,"Woodbury County, IA",743,102539,724.6
2018,Iowa,"Worth County, IA",63,7453,845.3
2018,Iowa,"Wright County, IA",148,12690,1166.3
2018,Kansas,"Allen County, KS",121,12444,972.4
2018,Kansas,"Anderson County, KS",81,7878,1028.2
2018,Kansas,"Atchison County, KS",136,16193,839.9
2018,Kansas,"Barber County, KS",51,4472,1140.4
2018,Kansas,"Barton County, KS",246,26111,942.1
2018,Kansas,"Bourbon County, KS",147,14653,1003.2
2018,Kansas,"Brown County, KS",118,9598,1229.4
2018,Kansas,"Butler County, KS",531,66765,795.3
2018,Kansas,"Chase County, KS",33,2629,1255.2
2018,Kansas,"Chautauqua County, KS",47,3309,1420.4
2018,Kansas,"Cherokee County, KS",237,20015,1184.1
2018,Kansas,"Cheyenne County, KS",31,2660,1165.4
2018,Kansas,"Clark County, KS",22,2005,1097.3
2018,Kansas,"Clay County, KS",87,7997,1087.9
2018,Kansas,"Cloud County, KS",113,8729,1294.5
2018,Kansas,"Coffey County, KS",81,8233,983.8
2018,Kansas,"Comanche County, KS",22,1748,1258.6
2018,Kansas,"Cowley County, KS",332,35218,942.7
2018,Kansas,"Crawford County, KS",346,39019,886.7
2018,Kansas,"Decatur County, KS",34,2871,1184.3
